country,region_name,nuts_code,year_week,rate_14_day_per_100k,source
Lithuania,Klaipėdos Apskritis,LT023,2021-32,506.316454034592,"Epidemic intelligence, subnational weekly data"
Lithuania,Klaipėdos Apskritis,LT023,2021-33,518.193012832934,"Epidemic intelligence, subnational weekly data"
Lithuania,Klaipėdos Apskritis,LT023,2021-34,506.628995055601,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-13,,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-14,7.31684117332865,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-15,35.8525217493104,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-16,49.7545199786348,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-17,26.3406282239831,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-18,8.78020940799438,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-19,2.1950523519986,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-20,0.731684117332865,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-21,0,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-22,0,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-24,0.731684117332865,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-25,1.46336823466573,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-26,0.731684117332865,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-27,1.46336823466573,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-28,2.92673646933146,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-29,5.12178882133006,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-30,3.65842058666433,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-31,2.1950523519986,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-32,2.1950523519986,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-33,0,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-34,2.1950523519986,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-35,5.85347293866292,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-36,5.12178882133006,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-37,3.65842058666433,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-38,5.85347293866292,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-39,8.04852529066152,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-40,7.31684117332865,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-41,6.58515705599579,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-42,38.047574101309,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-43,107.557565247931,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-44,199.018079914539,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-45,361.451953962435,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-46,550.226456234315,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-47,744.122747327524,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-48,924.848724308742,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-49,951.921036650057,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-50,1079.23407306598,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-51,1197.7669000739,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-52,1153.86585303393,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2020-53,1038.99144661267,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-01,861.192206100782,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-02,643.882023252921,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-03,463.887730389036,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-04,371.695531605095,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-05,242.919126954511,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-06,177.799240511886,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-07,185.847765802548,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-08,201.213132266538,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-09,218.041866965194,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-10,237.065654015848,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-11,253.894388714504,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-12,335.843009855785,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-13,433.888681578389,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-14,462.424362154371,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-15,524.617512127664,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-16,520.959091541,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-17,439.010470399719,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-18,503.398672725011,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-19,580.957189162295,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-20,485.838253909022,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-21,293.405331050479,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-22,163.165558165229,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-23,102.435776426601,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-24,47.5594676266362,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-25,21.2188394026531,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-26,11.7069458773258,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-27,3.65842058666433,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-28,10.975261759993,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-29,46.0960993919705,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-30,89.9971464319424,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-31,99.5090399572697,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-32,104.6308287786,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-33,139.019982293244,"Epidemic intelligence, subnational weekly data"
Lithuania,Marijampolės Apskritis,LT024,2021-34,162.433874047896,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-13,,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-14,12.3112472714015,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-15,8.52317118789331,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-16,4.73509510438517,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-17,4.73509510438517,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-18,2.8410570626311,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-19,0.473509510438517,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-20,0,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-21,0.473509510438517,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-22,0.473509510438517,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-24,0.473509510438517,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-25,0.473509510438517,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-26,0,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-27,0,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-28,0,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-29,2.8410570626311,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-30,6.15562363570072,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-31,14.678794823594,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-32,17.0463423757866,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-33,9.47019020877034,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-34,8.04966167745479,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-35,16.5728328653481,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-36,13.2582662922785,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-37,10.4172092296474,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-38,22.7284565010488,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-39,26.0430230741184,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-40,24.1489850323644,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-41,17.5198518862251,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-42,37.8807608350814,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-43,76.7085406910398,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-44,141.105834110678,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-45,358.446699401958,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-46,572.946507630606,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-47,701.741094469883,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-48,900.141579343621,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-49,1141.15792015683,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-50,1469.77352040116,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-51,1694.69053785945,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-52,1578.20719829158,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2020-53,1295.99553007022,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-01,991.528914858255,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-02,678.065618947957,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-03,521.333970992807,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-04,503.814119106582,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-05,405.324140935371,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-06,300.678539128458,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-07,272.741478012586,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-08,249.539512001099,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-09,235.334226687943,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-10,222.075960395665,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-11,214.499808228648,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-12,239.122302771451,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-13,251.907059553291,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-14,263.271287803815,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-15,300.678539128458,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-16,320.565938566876,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-17,274.63551605434,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-18,291.208348919688,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-19,369.337418142043,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-20,338.55929996354,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-21,220.181922353911,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-22,119.324396630506,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-23,62.9767648883228,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-24,34.0926847515732,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-25,19.8873994384177,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-26,13.731775802717,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-27,12.3112472714015,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-28,13.2582662922785,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-29,20.8344184592948,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-30,55.4006127213065,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-31,126.427039287084,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-32,175.198518862251,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-33,200.768032425931,"Epidemic intelligence, subnational weekly data"
Lithuania,Panevėžio Apskritis,LT025,2021-34,222.075960395665,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-13,,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-14,13.3867784526414,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-15,8.03206707158484,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-16,2.67735569052828,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-17,1.14743815308355,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-18,0.764958768722366,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-19,0.764958768722366,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-20,0.382479384361183,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-21,0.382479384361183,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-22,0.382479384361183,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-24,0.382479384361183,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-25,1.52991753744473,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-26,1.14743815308355,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-27,0.382479384361183,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-28,0.382479384361183,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-29,0,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-30,0.382479384361183,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-31,1.91239692180592,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-32,2.2948763061671,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-33,3.44231445925065,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-34,3.44231445925065,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-35,0.764958768722366,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-36,6.88462891850129,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-37,25.6261187521993,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-38,68.8462891850129,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-39,120.098526689411,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-40,164.083655890948,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-41,110.536542080382,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-42,105.181830699325,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-43,226.42779554182,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-44,378.654590517571,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-45,527.439071034071,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-46,802.824227774123,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-47,1017.39516240075,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-48,1114.92740541285,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-49,1181.47881829169,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-50,1270.21403546349,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-51,1381.13305692823,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-52,1283.60081391613,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2020-53,1098.48079188532,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-01,909.535976010893,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-02,625.736272814895,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-03,372.917399752153,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-04,300.62879610789,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-05,241.344491531906,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-06,203.096553095788,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-07,152.609274360112,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-08,136.545140216942,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-09,135.78018144822,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-10,96.0023254746569,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-11,78.7907531784037,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-12,79.5557119471261,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-13,87.5877790187109,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-14,109.77158331166,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-15,162.936217737864,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-16,214.570934626624,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-17,244.786805991157,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-18,331.227146856784,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-19,384.77426066735,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-20,308.278383795113,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-21,225.280357388737,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-22,161.406300200419,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-23,112.448939002188,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-24,69.6112479537353,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-25,35.9530621299512,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-26,35.57058274559,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-27,40.5428147422854,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-28,38.2479384361183,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-29,50.4872787356762,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-30,84.5279439438214,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-31,118.186129767606,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-32,128.895552529719,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-33,185.120022030813,"Epidemic intelligence, subnational weekly data"
Lithuania,Šiaulių Apskritis,LT026,2021-34,241.726970916268,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-13,,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-14,8.71250898477489,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-15,8.71250898477489,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-16,4.35625449238745,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-17,1.08906362309686,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-18,1.08906362309686,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-19,1.08906362309686,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-20,1.08906362309686,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-21,1.08906362309686,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-22,1.08906362309686,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-24,0,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-25,0,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-26,0,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-27,0,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-28,0,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-29,1.08906362309686,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-30,2.17812724619372,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-31,1.08906362309686,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-32,1.08906362309686,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-33,5.44531811548431,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-34,7.62344536167803,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-35,9.80157260787175,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-36,43.5625449238745,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-37,54.4531811548431,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-38,22.8703360850341,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-39,8.71250898477489,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-40,6.53438173858117,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-41,20.6922088388404,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-42,50.0969266624556,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-43,112.173553178977,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-44,289.690923743765,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-45,530.373984448171,"Epidemic intelligence, subnational weekly data"
Lithuania,Tauragės Apskritis,LT027,2020-46,890.854043693233,"Epidemic intelligence, subnational weekly data"
